Column1,Column2,Category,Value,Month,Date,Name,Surname,Orientation
68,79,A,417,Jan,2023-08-06 04:47:48.916162,Jack,Rodriguez,Lesbian
73,123,C,198,Jan,2023-01-02 04:47:48.916162,Charlie,Davis,Bisexual
4,126,A,184,Sep,2022-03-06 04:47:48.916162,Eva,Davis,Gay
30,89,B,129,Feb,2020-11-23 04:47:48.916162,Ivy,Rodriguez,Bisexual
73,120,C,258,Nov,2022-07-02 04:47:48.916162,Eva,Davis,Lesbian
80,114,B,404,Jun,2023-05-07 04:47:48.916162,Alice,Jones,Bisexual
78,101,C,272,Aug,2022-04-30 04:47:48.916162,Grace,Rodriguez,Bisexual
35,70,B,431,May,2022-04-22 04:47:48.916162,Frank,Miller,Pansexual
45,103,A,480,Jul,2021-01-24 04:47:48.916162,Bob,Williams,Bisexual
96,145,A,352,Jul,2024-03-06 04:47:48.916162,Alice,Johnson,Lesbian
62,148,B,161,Dec,2020-02-28 04:47:48.916162,Frank,Martinez,Bisexual
62,129,C,284,Sep,2020-03-24 04:47:48.916162,Grace,Davis,Gay
93,87,A,434,Jul,2023-11-18 04:47:48.916162,Bob,Davis,Pansexual
76,181,C,386,Feb,2020-01-22 04:47:48.916162,David,Rodriguez,Bisexual
57,52,B,468,Mar,2021-05-25 04:47:48.916162,Grace,Rodriguez,Straight
58,70,A,117,Oct,2023-01-29 04:47:48.916162,David,Johnson,Pansexual
32,163,C,142,Jan,2020-03-17 04:47:48.916162,Charlie,Rodriguez,Gay
97,176,B,314,Jul,2021-11-02 04:47:48.916162,Ivy,Davis,Straight
41,113,A,296,Jan,2022-04-20 04:47:48.916162,Jack,Miller,Straight
7,145,A,363,Nov,2022-02-11 04:47:48.916162,Henry,Brown,Bisexual
20,129,A,124,Feb,2021-10-17 04:47:48.916162,David,Davis,Pansexual
91,195,B,465,Dec,2020-12-12 04:47:48.916162,Charlie,Williams,Straight
22,63,A,159,Apr,2021-05-04 04:47:48.916162,Jack,Jones,Pansexual
8,62,B,140,Oct,2023-01-15 04:47:48.916162,Alice,Martinez,Lesbian
15,75,C,293,May,2022-01-16 04:47:48.916162,Jack,Smith,Straight
16,185,B,407,Jan,2022-11-05 04:47:48.916162,Charlie,Rodriguez,Bisexual
22,184,A,307,Dec,2019-09-01 04:47:48.916162,Eva,Smith,Lesbian
17,68,B,407,Dec,2021-09-23 04:47:48.916162,Ivy,Miller,Gay
13,159,A,337,Dec,2019-09-06 04:47:48.916162,Alice,Garcia,Bisexual
40,188,C,498,Jun,2019-09-05 04:47:48.916162,Eva,Martinez,Gay
20,156,A,405,Feb,2019-07-19 04:47:48.916162,Bob,Williams,Straight
33,117,A,100,Dec,2019-04-21 04:47:48.916162,Charlie,Rodriguez,Bisexual
91,141,B,286,Feb,2020-10-05 04:47:48.916162,Ivy,Rodriguez,Straight
30,147,A,200,Oct,2021-08-16 04:47:48.916162,Eva,Miller,Pansexual
80,121,C,395,Dec,2023-12-17 04:47:48.916162,Charlie,Martinez,Lesbian
74,96,B,140,Jul,2022-10-09 04:47:48.916162,Bob,Williams,Lesbian
63,92,B,353,Jun,2022-06-10 04:47:48.916162,Eva,Rodriguez,Bisexual
49,157,C,408,Nov,2020-10-19 04:47:48.916162,Jack,Johnson,Bisexual
36,133,A,224,Aug,2022-09-04 04:47:48.916162,Ivy,Davis,Lesbian
94,56,C,313,Aug,2020-08-28 04:47:48.916162,Bob,Rodriguez,Gay
16,153,C,200,Jul,2022-06-10 04:47:48.916162,Henry,Martinez,Gay
28,76,C,422,Apr,2023-02-08 04:47:48.916162,Henry,Rodriguez,Bisexual
63,194,B,308,Apr,2021-01-14 04:47:48.916162,Henry,Martinez,Gay
15,158,B,253,Jul,2023-02-15 04:47:48.916162,David,Martinez,Pansexual
49,80,B,111,Sep,2021-01-16 04:47:48.916162,Alice,Williams,Straight
74,76,A,302,Sep,2019-07-05 04:47:48.916162,Frank,Garcia,Lesbian
99,189,A,189,Nov,2022-05-13 04:47:48.916162,Bob,Martinez,Lesbian
84,191,C,455,Jun,2022-12-26 04:47:48.916162,Grace,Rodriguez,Straight
94,72,A,367,Oct,2021-12-30 04:47:48.916162,Grace,Miller,Pansexual
97,99,C,439,Nov,2020-08-21 04:47:48.916162,David,Rodriguez,Bisexual
60,142,C,481,Apr,2020-04-11 04:47:48.916162,Bob,Johnson,Lesbian
89,145,B,359,Nov,2019-08-24 04:47:48.916162,Grace,Miller,Bisexual
44,158,C,480,Jul,2019-12-15 04:47:48.916162,Jack,Johnson,Lesbian
79,178,B,231,Jun,2023-11-30 04:47:48.916162,Charlie,Garcia,Gay
94,197,A,215,May,2020-02-15 04:47:48.916162,Bob,Williams,Pansexual
2,154,A,135,Oct,2019-07-27 04:47:48.916162,David,Brown,Bisexual
85,144,C,370,Aug,2022-08-31 04:47:48.916162,Frank,Smith,Gay
77,107,C,311,Jan,2021-11-03 04:47:48.916162,Bob,Williams,Straight
35,196,A,422,May,2021-02-03 04:47:48.916162,Charlie,Martinez,Gay
83,122,B,369,Nov,2021-03-03 04:47:48.916162,Grace,Garcia,Lesbian
63,75,A,371,Mar,2019-11-05 04:47:48.916162,Jack,Miller,Straight
68,141,B,371,Mar,2021-10-21 04:47:48.916162,Alice,Williams,Bisexual
57,125,C,485,Nov,2019-05-13 04:47:48.916162,Jack,Johnson,Straight
39,63,C,188,Oct,2022-04-16 04:47:48.916162,David,Jones,Pansexual
52,175,A,180,Aug,2021-12-16 04:47:48.916162,Frank,Miller,Pansexual
92,50,C,298,Dec,2019-07-25 04:47:48.916162,Charlie,Smith,Bisexual
89,71,C,287,Oct,2021-08-10 04:47:48.916162,Jack,Rodriguez,Straight
82,117,A,396,Feb,2020-07-18 04:47:48.916162,Ivy,Miller,Straight
90,100,B,345,Dec,2024-01-25 04:47:48.916162,David,Martinez,Gay
96,104,C,131,May,2023-03-11 04:47:48.916162,Alice,Miller,Straight
80,104,A,227,Oct,2020-04-02 04:47:48.916162,Henry,Garcia,Gay
90,130,C,307,Mar,2021-07-21 04:47:48.916162,Frank,Miller,Lesbian
87,123,B,412,Aug,2022-02-03 04:47:48.916162,Frank,Williams,Straight
37,190,B,165,Nov,2022-08-02 04:47:48.916162,Ivy,Davis,Lesbian
79,99,B,459,Jun,2022-08-02 04:47:48.916162,Alice,Williams,Pansexual
7,197,B,472,Nov,2019-08-14 04:47:48.916162,David,Smith,Pansexual
79,199,A,192,Jun,2019-04-14 04:47:48.916162,Frank,Jones,Bisexual
6,71,A,151,Aug,2019-09-30 04:47:48.916162,David,Davis,Pansexual
18,122,B,197,Mar,2021-11-20 04:47:48.916162,Charlie,Davis,Gay
36,103,B,134,Dec,2019-06-09 04:47:48.916162,Charlie,Rodriguez,Pansexual
65,114,C,184,Feb,2019-12-14 04:47:48.916162,Bob,Smith,Lesbian
98,52,C,192,Mar,2022-10-09 04:47:48.916162,Henry,Williams,Pansexual
26,76,A,281,Feb,2022-03-17 04:47:48.916162,Alice,Brown,Gay
84,168,C,127,Apr,2023-01-29 04:47:48.916162,Jack,Williams,Lesbian
16,91,C,393,Oct,2020-06-08 04:47:48.916162,Charlie,Davis,Pansexual
91,112,A,488,Jul,2020-08-03 04:47:48.916162,Eva,Williams,Straight
14,78,B,498,Aug,2020-05-30 04:47:48.916162,Eva,Johnson,Straight
70,143,B,207,Dec,2021-11-06 04:47:48.916162,Ivy,Garcia,Gay
98,57,A,447,May,2020-05-10 04:47:48.916162,Eva,Rodriguez,Straight
11,155,B,458,Aug,2019-06-13 04:47:48.916162,Jack,Davis,Gay
63,80,A,467,Jun,2024-02-11 04:47:48.916162,Frank,Miller,Lesbian
5,199,C,116,Jan,2021-04-08 04:47:48.916162,Charlie,Martinez,Lesbian
47,62,B,346,Sep,2022-08-03 04:47:48.916162,David,Williams,Lesbian
48,134,C,473,Feb,2022-04-06 04:47:48.917159,Ivy,Smith,Straight
65,172,A,367,Feb,2021-06-04 04:47:48.917159,Bob,Rodriguez,Gay
74,155,C,345,Jan,2021-04-20 04:47:48.917159,Jack,Garcia,Gay
45,81,A,314,May,2023-12-12 04:47:48.917159,Grace,Brown,Bisexual
98,190,A,210,Feb,2023-11-14 04:47:48.917159,Grace,Johnson,Pansexual
94,76,A,239,Jul,2021-12-17 04:47:48.917159,Eva,Rodriguez,Straight
51,60,C,270,Nov,2022-10-04 04:47:48.917159,Bob,Martinez,Gay
35,129,B,269,Feb,2020-07-23 04:47:48.917159,Jack,Johnson,Lesbian
45,176,B,296,Feb,2023-08-07 04:47:48.917159,Grace,Martinez,Bisexual
46,155,B,214,Mar,2023-10-12 04:47:48.917159,Charlie,Rodriguez,Gay
4,85,C,391,Dec,2019-03-19 04:47:48.917159,David,Jones,Gay
82,90,A,204,Sep,2019-10-28 04:47:48.917159,Henry,Davis,Straight
25,79,B,130,Apr,2023-08-12 04:47:48.917159,Ivy,Martinez,Straight
72,158,C,276,Jul,2023-07-06 04:47:48.917159,Jack,Williams,Straight
60,155,A,308,Jan,2021-03-31 04:47:48.917159,Bob,Williams,Bisexual
38,62,C,303,Feb,2019-06-10 04:47:48.917159,Alice,Brown,Bisexual
61,183,A,298,Oct,2022-05-18 04:47:48.917159,Jack,Johnson,Lesbian
6,101,C,416,Feb,2020-04-23 04:47:48.917159,Jack,Rodriguez,Lesbian
24,161,A,244,Dec,2021-08-12 04:47:48.917159,Grace,Rodriguez,Gay
27,129,C,101,Sep,2021-01-25 04:47:48.917159,David,Davis,Straight
91,170,A,167,Nov,2023-09-28 04:47:48.917159,Ivy,Rodriguez,Straight
37,165,C,309,Jul,2024-01-24 04:47:48.917159,Henry,Martinez,Pansexual
40,101,B,247,Dec,2022-10-19 04:47:48.917159,Charlie,Garcia,Bisexual
66,120,C,497,Jun,2023-12-28 04:47:48.917159,Alice,Jones,Straight
93,110,A,186,Apr,2020-12-17 04:47:48.917159,Ivy,Smith,Pansexual
61,91,B,305,Feb,2021-07-24 04:47:48.917159,Bob,Davis,Gay
54,135,A,233,Nov,2022-12-25 04:47:48.917159,Jack,Rodriguez,Pansexual
88,119,A,199,Nov,2021-08-14 04:47:48.917159,David,Williams,Bisexual
44,196,B,207,Jun,2019-07-28 04:47:48.917159,Charlie,Smith,Gay
37,66,C,371,Nov,2019-09-26 04:47:48.917159,Frank,Smith,Gay
5,120,A,393,Jan,2023-02-14 04:47:48.917159,Jack,Williams,Gay
8,131,A,388,Jan,2022-05-19 04:47:48.917159,Eva,Rodriguez,Bisexual
89,60,C,128,Jun,2021-08-19 04:47:48.917159,David,Brown,Bisexual
72,55,A,394,Jul,2022-02-01 04:47:48.917159,Jack,Miller,Gay
62,156,A,375,Jul,2019-07-15 04:47:48.917159,Alice,Davis,Bisexual
14,126,C,248,Jan,2019-04-19 04:47:48.917159,Jack,Williams,Gay
52,118,C,114,Jun,2020-08-25 04:47:48.917159,Ivy,Johnson,Bisexual
10,115,C,452,Nov,2023-11-12 04:47:48.917159,Henry,Brown,Lesbian
89,81,C,463,Jan,2023-09-04 04:47:48.917159,Grace,Johnson,Lesbian
88,193,A,127,Mar,2022-08-26 04:47:48.917159,Bob,Miller,Pansexual
93,63,C,458,Nov,2021-08-25 04:47:48.917159,Eva,Garcia,Bisexual
5,178,C,428,Mar,2022-03-11 04:47:48.917159,Bob,Martinez,Bisexual
75,65,C,183,Feb,2019-05-22 04:47:48.917159,David,Garcia,Straight
91,168,C,367,Jun,2023-11-16 04:47:48.917159,Grace,Brown,Gay
38,88,B,358,May,2023-06-19 04:47:48.917159,Alice,Davis,Gay
96,181,A,132,Nov,2023-04-09 04:47:48.917159,David,Rodriguez,Bisexual
13,138,A,127,Mar,2020-01-04 04:47:48.917159,David,Smith,Gay
16,76,C,276,Jul,2021-12-04 04:47:48.917159,Charlie,Miller,Lesbian
42,75,C,178,Feb,2019-11-16 04:47:48.917159,Bob,Garcia,Pansexual
55,53,A,361,Jun,2020-07-22 04:47:48.917159,Bob,Miller,Straight
44,174,A,280,Jun,2022-12-19 04:47:48.917159,Bob,Smith,Gay
72,187,A,443,Sep,2024-02-23 04:47:48.917159,Charlie,Davis,Pansexual
37,186,B,398,Feb,2022-05-19 04:47:48.917159,Bob,Johnson,Lesbian
54,185,C,411,Apr,2023-07-26 04:47:48.917159,Bob,Smith,Lesbian
95,63,A,114,Dec,2020-09-02 04:47:48.917159,Alice,Brown,Gay
77,73,C,196,Oct,2021-11-22 04:47:48.917159,Frank,Miller,Bisexual
87,181,B,365,Mar,2019-12-25 04:47:48.917159,Henry,Johnson,Bisexual
96,159,B,323,Mar,2023-01-25 04:47:48.917159,Grace,Jones,Straight
81,53,B,169,Nov,2019-06-07 04:47:48.917159,Henry,Davis,Lesbian
22,151,C,208,Mar,2023-07-15 04:47:48.917159,Eva,Jones,Pansexual
60,64,A,444,Feb,2023-12-25 04:47:48.917159,Ivy,Smith,Straight
65,152,B,462,Oct,2022-04-06 04:47:48.917159,Jack,Rodriguez,Straight
8,105,A,419,Apr,2019-09-06 04:47:48.917159,Ivy,Garcia,Gay
80,156,C,472,Jul,2022-02-09 04:47:48.917159,Grace,Smith,Pansexual
52,105,A,332,Oct,2021-09-01 04:47:48.917159,Grace,Martinez,Lesbian
48,135,B,412,Nov,2024-02-25 04:47:48.917159,Bob,Brown,Lesbian
14,85,A,204,Oct,2021-07-13 04:47:48.917159,Charlie,Miller,Bisexual
53,98,B,424,Nov,2022-04-02 04:47:48.917159,Charlie,Jones,Gay
9,86,C,313,Jun,2019-08-23 04:47:48.917159,Alice,Jones,Lesbian
24,60,B,142,Jun,2022-11-23 04:47:48.917159,Eva,Davis,Straight
18,142,B,449,Jun,2022-07-12 04:47:48.917159,Jack,Johnson,Gay
23,191,B,462,Mar,2021-04-29 04:47:48.917159,Bob,Jones,Straight
6,107,B,109,Feb,2023-04-27 04:47:48.917159,Alice,Garcia,Lesbian
92,83,B,260,Jan,2020-03-19 04:47:48.917159,Grace,Jones,Gay
88,175,C,362,Jan,2020-08-25 04:47:48.917159,Henry,Williams,Gay
39,169,B,132,May,2021-06-20 04:47:48.917159,Jack,Smith,Pansexual
17,105,A,285,Jan,2023-03-21 04:47:48.917159,Eva,Smith,Straight
27,186,C,277,Sep,2024-01-24 04:47:48.917159,Bob,Jones,Lesbian
52,166,B,445,Aug,2022-12-28 04:47:48.917159,Grace,Miller,Gay
8,185,C,492,Jul,2024-03-16 04:47:48.917159,Grace,Davis,Gay
58,114,A,281,May,2021-07-22 04:47:48.917159,Alice,Brown,Lesbian
77,177,C,123,Feb,2023-04-16 04:47:48.917159,Frank,Williams,Straight
40,52,C,415,Apr,2022-08-13 04:47:48.917159,Frank,Miller,Lesbian
50,70,B,420,Jul,2020-01-04 04:47:48.917159,David,Martinez,Lesbian
26,161,A,194,Apr,2020-01-25 04:47:48.917159,Eva,Miller,Lesbian
20,193,A,166,Mar,2019-06-07 04:47:48.917159,Grace,Martinez,Pansexual
73,157,C,250,Aug,2020-05-06 04:47:48.917159,Jack,Williams,Bisexual
29,83,A,261,Jul,2022-07-09 04:47:48.917159,Bob,Williams,Gay
11,108,C,352,Jun,2021-06-28 04:47:48.917159,Charlie,Davis,Lesbian
58,194,C,292,Mar,2021-11-29 04:47:48.917159,Jack,Johnson,Pansexual
92,160,C,194,Jun,2020-11-12 04:47:48.917159,Charlie,Smith,Gay
11,151,A,396,Feb,2022-03-10 04:47:48.917159,Henry,Rodriguez,Gay
49,97,A,140,Aug,2021-06-26 04:47:48.917159,Grace,Jones,Lesbian
45,191,C,190,Feb,2022-09-29 04:47:48.917159,David,Martinez,Straight
17,177,B,315,Feb,2021-11-15 04:47:48.917159,Frank,Williams,Bisexual
26,119,B,114,Aug,2019-08-28 04:47:48.917159,Bob,Davis,Bisexual
81,198,C,379,Feb,2023-12-14 04:47:48.917159,Grace,Martinez,Straight
57,96,B,257,Oct,2021-02-27 04:47:48.917159,Bob,Johnson,Bisexual
96,171,A,103,Apr,2020-12-20 04:47:48.917159,Jack,Williams,Straight
98,130,B,283,Mar,2021-11-29 04:47:48.917159,Alice,Johnson,Gay
10,113,C,175,Aug,2019-07-24 04:47:48.917159,Grace,Martinez,Pansexual
24,53,C,121,Apr,2020-03-03 04:47:48.917159,David,Martinez,Gay
17,185,C,212,May,2020-09-22 04:47:48.917159,Henry,Smith,Bisexual
6,63,A,475,May,2023-05-07 04:47:48.917159,David,Brown,Straight
8,166,A,150,Nov,2023-05-16 04:47:48.917159,Alice,Smith,Bisexual
27,161,C,139,Jul,2023-03-11 04:47:48.917159,Jack,Johnson,Bisexual
33,158,A,210,Jun,2022-02-01 04:47:48.917159,Jack,Smith,Gay
57,149,B,307,Jul,2020-10-13 04:47:48.917159,Jack,Miller,Gay
63,73,A,445,Oct,2023-04-02 04:47:48.917159,Eva,Rodriguez,Pansexual
84,174,A,344,Jul,2023-09-29 04:47:48.917159,Jack,Martinez,Bisexual
82,168,A,234,Feb,2020-01-01 04:47:48.917159,Charlie,Miller,Gay
38,125,C,490,Jan,2022-09-13 04:47:48.917159,Jack,Williams,Bisexual
11,173,C,421,Sep,2023-04-26 04:47:48.917159,David,Jones,Straight
48,191,A,327,Jan,2021-01-07 04:47:48.917159,David,Williams,Gay
22,98,C,365,Aug,2023-07-02 04:47:48.917159,Jack,Garcia,Lesbian
35,169,C,370,Aug,2022-03-26 04:47:48.917159,Charlie,Johnson,Gay
9,122,C,442,Aug,2024-02-08 04:47:48.917159,Frank,Davis,Straight
80,99,C,158,Jan,2019-09-10 04:47:48.917159,Eva,Jones,Bisexual
66,136,B,325,Apr,2021-07-23 04:47:48.917159,Eva,Davis,Bisexual
40,114,B,179,Mar,2020-08-11 04:47:48.917159,Henry,Johnson,Bisexual
71,57,B,256,Jun,2020-08-03 04:47:48.917159,Charlie,Martinez,Straight
64,94,B,358,Aug,2020-12-29 04:47:48.917159,Henry,Rodriguez,Pansexual
87,109,B,325,Jan,2020-09-28 04:47:48.917159,Frank,Rodriguez,Bisexual
75,188,B,144,Oct,2021-09-15 04:47:48.917159,David,Williams,Straight
24,143,C,449,Jan,2023-01-16 04:47:48.917159,Jack,Johnson,Pansexual
21,143,B,389,Feb,2021-09-03 04:47:48.917159,Bob,Martinez,Bisexual
97,73,B,232,Jan,2021-01-04 04:47:48.917159,Frank,Johnson,Pansexual
60,58,A,150,May,2022-02-14 04:47:48.917159,Eva,Martinez,Bisexual
30,131,A,409,Apr,2022-06-11 04:47:48.917159,Henry,Davis,Bisexual
81,106,C,245,Jun,2020-11-18 04:47:48.917159,Alice,Johnson,Straight
27,89,B,485,Apr,2020-11-26 04:47:48.917159,Charlie,Johnson,Pansexual
7,84,C,298,Jan,2020-10-29 04:47:48.917159,Jack,Smith,Pansexual
56,123,A,462,Apr,2019-06-12 04:47:48.917159,Alice,Rodriguez,Gay
90,199,B,151,Oct,2020-11-27 04:47:48.917159,Ivy,Williams,Lesbian
50,120,A,103,Apr,2021-07-31 04:47:48.917159,Ivy,Jones,Lesbian
1,70,B,157,Jun,2023-01-02 04:47:48.917159,Bob,Miller,Lesbian
35,128,C,229,Nov,2019-05-16 04:47:48.917159,Henry,Jones,Gay
35,65,A,259,Aug,2024-03-14 04:47:48.917159,Alice,Miller,Bisexual
65,114,A,497,Dec,2020-05-15 04:47:48.917159,Henry,Rodriguez,Lesbian
99,129,B,110,Sep,2023-10-06 04:47:48.917159,David,Miller,Pansexual
35,157,A,388,Jan,2023-05-05 04:47:48.917159,Eva,Williams,Pansexual
4,71,B,260,Jan,2021-04-17 04:47:48.917159,Henry,Johnson,Pansexual
88,177,B,424,Feb,2022-02-06 04:47:48.917159,Jack,Jones,Pansexual
27,74,B,297,Nov,2022-07-08 04:47:48.917159,Jack,Davis,Straight
18,118,A,338,Oct,2022-02-12 04:47:48.917159,Frank,Rodriguez,Pansexual
4,192,B,473,Sep,2019-08-16 04:47:48.917159,Grace,Davis,Bisexual
90,87,C,164,Sep,2023-09-28 04:47:48.917159,David,Williams,Pansexual
61,90,C,141,Jan,2023-08-17 04:47:48.917159,Alice,Jones,Straight
98,68,C,339,Aug,2021-07-01 04:47:48.917159,Jack,Garcia,Lesbian
85,79,A,430,Aug,2021-12-05 04:47:48.917159,Jack,Smith,Pansexual
84,107,B,203,Aug,2019-04-25 04:47:48.917159,David,Brown,Bisexual
64,53,B,330,Jul,2019-10-18 04:47:48.917159,Bob,Garcia,Straight
51,155,C,376,Jan,2020-07-30 04:47:48.917159,Ivy,Davis,Pansexual
92,187,C,435,Apr,2020-03-02 04:47:48.917159,Bob,Smith,Gay
58,89,C,497,Feb,2021-06-01 04:47:48.917159,Alice,Miller,Gay
12,77,B,152,Feb,2023-11-28 04:47:48.917159,Charlie,Williams,Straight
21,123,C,248,Jan,2020-11-16 04:47:48.917159,Grace,Martinez,Straight
62,104,A,299,Sep,2022-04-27 04:47:48.917159,Ivy,Johnson,Pansexual
97,138,A,413,Mar,2023-02-13 04:47:48.917159,Grace,Davis,Lesbian
93,80,C,191,Nov,2020-12-24 04:47:48.917159,Frank,Martinez,Lesbian
87,54,A,151,Aug,2020-06-26 04:47:48.917159,Eva,Jones,Lesbian
60,168,A,124,Aug,2022-07-13 04:47:48.917159,Alice,Jones,Lesbian
19,160,A,391,Aug,2020-04-14 04:47:48.917159,Eva,Martinez,Lesbian
88,173,A,381,Dec,2022-09-20 04:47:48.917159,Charlie,Garcia,Straight
33,164,B,441,Jun,2020-12-08 04:47:48.917159,Henry,Davis,Gay
11,162,C,378,Dec,2021-01-24 04:47:48.917159,Charlie,Garcia,Lesbian
81,82,B,116,Aug,2023-05-19 04:47:48.917159,Eva,Williams,Straight
21,194,B,298,Oct,2020-12-18 04:47:48.917159,Alice,Rodriguez,Straight
70,196,C,110,Sep,2019-12-27 04:47:48.917159,Bob,Martinez,Bisexual
55,178,A,350,Sep,2022-03-14 04:47:48.917159,Henry,Smith,Lesbian
23,65,C,156,May,2024-02-25 04:47:48.917159,Ivy,Rodriguez,Gay
70,141,C,148,Aug,2019-11-15 04:47:48.917159,Alice,Davis,Straight
46,125,B,299,Jul,2021-04-10 04:47:48.917159,Charlie,Garcia,Lesbian
47,54,B,331,Sep,2022-02-04 04:47:48.917159,Alice,Brown,Bisexual
62,164,B,114,Feb,2021-04-05 04:47:48.917159,Frank,Williams,Lesbian
34,166,A,269,Mar,2023-04-05 04:47:48.917159,Ivy,Smith,Bisexual
54,101,B,147,Aug,2021-10-29 04:47:48.917159,Grace,Jones,Gay
54,146,C,484,Jun,2022-11-12 04:47:48.917159,Frank,Martinez,Lesbian
63,103,C,230,Aug,2022-12-06 04:47:48.917159,Henry,Johnson,Bisexual
9,104,C,181,Mar,2022-07-07 04:47:48.917159,Eva,Miller,Gay
9,140,C,245,Feb,2021-01-18 04:47:48.917159,Ivy,Johnson,Lesbian
70,62,B,130,Aug,2021-08-20 04:47:48.917159,Ivy,Williams,Gay
5,157,C,148,Sep,2020-03-23 04:47:48.917159,David,Smith,Pansexual
42,89,A,189,Oct,2019-05-31 04:47:48.917159,Henry,Williams,Gay
62,163,B,361,May,2022-10-06 04:47:48.917159,Henry,Jones,Straight
77,152,B,330,Feb,2020-02-11 04:47:48.917159,Frank,Brown,Bisexual
56,183,A,143,Jan,2020-01-01 04:47:48.917159,Ivy,Martinez,Pansexual
93,145,C,315,Mar,2023-11-20 04:47:48.917159,Frank,Jones,Straight
46,142,B,226,May,2023-01-15 04:47:48.917159,Grace,Garcia,Pansexual
92,172,A,443,Jun,2023-03-09 04:47:48.917159,Henry,Rodriguez,Pansexual
36,170,C,347,Sep,2021-03-05 04:47:48.917159,Frank,Miller,Gay
80,124,B,455,Nov,2024-01-12 04:47:48.917159,Jack,Davis,Bisexual
54,96,B,321,Apr,2021-04-28 04:47:48.917159,Ivy,Martinez,Pansexual
73,58,B,222,Apr,2024-01-12 04:47:48.917159,David,Davis,Lesbian
94,105,B,160,Feb,2023-02-20 04:47:48.917159,Grace,Smith,Gay
77,136,B,171,Apr,2020-12-27 04:47:48.917159,Alice,Smith,Straight
4,127,A,339,Jun,2022-09-18 04:47:48.917159,Grace,Martinez,Lesbian
37,51,B,484,Jan,2019-03-20 04:47:48.917159,David,Miller,Straight
54,107,C,471,Jan,2023-12-17 04:47:48.917159,Henry,Davis,Gay
47,100,B,428,Jan,2021-06-10 04:47:48.917159,Alice,Garcia,Straight
31,121,B,427,Aug,2020-10-05 04:47:48.917159,Frank,Johnson,Bisexual
24,122,A,166,Jan,2020-07-16 04:47:48.917159,Ivy,Miller,Gay
20,170,C,404,Sep,2023-09-27 04:47:48.917159,Alice,Smith,Gay
94,111,A,367,Feb,2022-03-03 04:47:48.917159,Ivy,Garcia,Gay
95,187,C,108,Mar,2021-02-03 04:47:48.917159,Bob,Johnson,Gay
97,67,C,172,Sep,2021-09-28 04:47:48.917159,Jack,Smith,Gay
71,71,B,467,Aug,2021-12-17 04:47:48.917159,Bob,Davis,Pansexual
21,161,C,495,Apr,2019-08-17 04:47:48.917159,Frank,Smith,Straight
17,83,A,396,Feb,2022-08-02 04:47:48.917159,Alice,Smith,Gay
69,167,B,275,Mar,2019-05-27 04:47:48.917159,Alice,Brown,Bisexual
61,88,B,208,Jul,2022-09-22 04:47:48.917159,Frank,Rodriguez,Gay
56,193,A,190,Jun,2023-09-30 04:47:48.917159,Alice,Johnson,Bisexual
63,152,C,481,Aug,2019-05-18 04:47:48.917159,Henry,Miller,Pansexual
2,50,A,343,Apr,2022-12-04 04:47:48.917159,Frank,Garcia,Bisexual
77,139,A,383,Oct,2020-06-09 04:47:48.917159,Grace,Garcia,Lesbian
23,51,C,349,Apr,2022-06-05 04:47:48.917159,Grace,Johnson,Bisexual
44,78,C,476,Mar,2023-07-17 04:47:48.917159,David,Johnson,Pansexual
61,57,C,295,Oct,2019-09-06 04:47:48.917159,Grace,Smith,Straight
91,188,C,271,Jul,2023-12-02 04:47:48.917159,Eva,Johnson,Lesbian
63,193,A,313,May,2021-12-25 04:47:48.917159,Bob,Miller,Bisexual
91,95,C,403,Oct,2021-10-24 04:47:48.917159,Alice,Jones,Gay
53,67,A,252,Oct,2021-01-12 04:47:48.917159,Grace,Brown,Bisexual
1,165,A,212,Jun,2019-07-25 04:47:48.917159,Jack,Garcia,Straight
88,174,C,464,Oct,2023-10-25 04:47:48.917159,Ivy,Brown,Gay
97,114,C,230,May,2022-09-02 04:47:48.917159,David,Smith,Pansexual
89,106,C,200,Nov,2020-09-06 04:47:48.917159,Grace,Davis,Gay
78,81,C,108,Feb,2020-07-16 04:47:48.917159,Frank,Johnson,Straight
71,114,C,351,Jul,2021-02-20 04:47:48.917159,Charlie,Smith,Pansexual
56,185,B,243,Oct,2022-04-06 04:47:48.917159,Grace,Williams,Bisexual
52,119,A,405,May,2020-07-02 04:47:48.917159,Eva,Garcia,Bisexual
23,126,A,100,May,2023-07-28 04:47:48.917159,Frank,Williams,Pansexual
86,57,A,303,Jul,2020-09-15 04:47:48.917159,Grace,Martinez,Lesbian
69,108,C,116,Jan,2019-07-01 04:47:48.917159,Henry,Smith,Bisexual
97,102,C,161,Oct,2021-09-28 04:47:48.917159,Grace,Martinez,Bisexual
15,77,B,189,Nov,2023-12-20 04:47:48.917159,Grace,Rodriguez,Bisexual
26,61,A,432,May,2023-09-12 04:47:48.917159,Ivy,Smith,Bisexual
54,136,B,269,Sep,2022-02-24 04:47:48.917159,Alice,Johnson,Bisexual
92,126,C,295,Jan,2019-06-19 04:47:48.917159,Eva,Davis,Lesbian
49,168,C,111,Jan,2021-04-02 04:47:48.917159,Grace,Jones,Straight
75,95,A,311,Nov,2023-10-11 04:47:48.917159,Alice,Miller,Pansexual
56,181,B,472,Sep,2024-01-24 04:47:48.917159,Charlie,Brown,Lesbian
57,150,C,248,Nov,2020-04-04 04:47:48.917159,Charlie,Brown,Bisexual
